,id,name,is_closed,url,review_count,categories,rating,latitude,longitude,address1,address2,address3,city,state,zip_code,price
1,kDkLz9KKIboPGKnJXseNog,Birdy's Cafe & Artisan Market,False,https://www.yelp.com/biz/birdys-cafe-and-artisan-market-harvey-cedars-3?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,10,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'galleries', 'title': 'Art Galleries'}]",4.5,39.70604251120895,-74.13425861996453,7801 Long Beach Blvd,,,Harvey Cedars,NJ,08008,
2,F2yMFlA5oZkxpeiU83NHQg,Engleside Restaurant,False,https://www.yelp.com/biz/engleside-restaurant-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,78,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,39.56095,-74.23709,30 Engleside Ave,,,Beach Haven,NJ,08008,$$$
3,Qz2-LdSdl9osK0R4IDAaCQ,Stefano's,False,https://www.yelp.com/biz/stefanos-beach-haven-2?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,15,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,39.575506,-74.23211,19TH At The Blvd,,,Beach Haven,NJ,08008,$$$
4,R1UTm-t2azqlASTzhdgucw,Dockside Diner,False,https://www.yelp.com/biz/dockside-diner-long-beach-township-3?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,105,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,39.57859427293761,-74.22961422027446,2404 Long Beach Blvd,,,Long Beach Township,NJ,08008,$$
5,yfdL_hXOTAwg9JGKfR3X4g,How You Brewin,False,https://www.yelp.com/biz/how-you-brewin-surf-city?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,130,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,39.6550295152831,-74.1711684663482,8 Long Beach Blvd,,,Surf City,NJ,08008,$
6,EKBat5jR0PQDk-pUXvBvVQ,The Sea Shell Resort & Beach Club,False,https://www.yelp.com/biz/the-sea-shell-resort-and-beach-club-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,80,"[{'alias': 'tikibars', 'title': 'Tiki Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'resorts', 'title': 'Resorts'}]",3.5,39.5617693,-74.2367325,10 S Atlantic Ave,,,Beach Haven,NJ,08008,$$
7,BnlMuUxIAz3YaB9fErzeWA,LBI Pancake House,False,https://www.yelp.com/biz/lbi-pancake-house-ship-bottom?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,91,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,39.641827,-74.182565,2111 Long Beach Blvd,,,Ship Bottom,NJ,08008,$$
8,gq3u9KyOrsMN1G_Tn4tyWQ,NorthSide Bar & Grille,False,https://www.yelp.com/biz/northside-bar-and-grille-surf-city?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,71,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,39.6643970333771,-74.1635872884071,1500 N Long Beach Blvd,,,Surf City,NJ,08008,$$
9,Pt4N9qxL63SLaMucrolcZA,The Greenhouse LBI,False,https://www.yelp.com/biz/the-greenhouse-lbi-ship-bottom?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,4,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,39.651093,-74.174951,605 Long Beach Blvd,,,Ship Bottom,NJ,08008,
10,wW6zwFG0IfUOSAsFMgXZEw,Manngotti's,False,https://www.yelp.com/biz/manngottis-west-creek?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,2,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,39.6441435229,-74.2467965,523 Cedar Run Dock Rd,,,West Creek,NJ,08092,
11,U7y3ih-GofVs8fUWf_qAgA,Buckalew's Restaurant & Tavern,False,https://www.yelp.com/biz/buckalews-restaurant-and-tavern-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,340,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.0,39.56375,-74.23939,101 N Bay Ave,,,Beach Haven,NJ,08008,$$
12,S8slkqLyiZAP7C9u_v7ZRg,Greenhouse Cafe,False,https://www.yelp.com/biz/greenhouse-cafe-ship-bottom-2?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,170,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,39.6510648593361,-74.1749751980917,605 Long Beach Blvd,Fl 1,,Ship Bottom,NJ,08008,$$
13,8zblWhlHhJFAjj4CyOJUlw,Lex Mex,False,https://www.yelp.com/biz/lex-mex-surf-city-2?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,72,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.5,39.6576970548744,-74.1688449410004,414 N Long Beach Blvd,,,Surf City,NJ,08008,$$
14,EHzR04Xwu_kn8O11UusXrg,Station 117,False,https://www.yelp.com/biz/station-117-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,111,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,39.56362,-74.23975,117 N Bay Ave,,,Beach Haven,NJ,08008,$$
15,eptINuS9RDDiH-nivC7jsQ,Boulevard Clams,False,https://www.yelp.com/biz/boulevard-clams-surf-city?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,76,"[{'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,39.667500161655546,-74.16108818220773,2006 Long Beach Blvd,,,Surf City,NJ,08008,$$
16,8tXJQvhM3oDeO4VYTHLPYA,The Clam Bar,False,https://www.yelp.com/biz/the-clam-bar-beach-haven-2?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,84,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.0,39.5651998204613,-74.2441596097123,506 W Centre St,,,Beach Haven,NJ,08008,$$
17,wGCC8ITjNXdT2WXcrqDKtQ,Jayson's Pancake House,False,https://www.yelp.com/biz/jaysons-pancake-house-ship-bottom-2?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,33,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}]",4.0,39.6515364494857,-74.1739309417272,500 Long Beach Blvd,,,Ship Bottom,NJ,08008,$$
18,7OdSD2zLyDWKzcTDM6xKVQ,Polly's Dock Clam House,False,https://www.yelp.com/biz/pollys-dock-clam-house-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,33,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.0,39.56612,-74.24484,112 Northwest Ave,,,Beach Haven,NJ,08008,$$
19,PCkfK1TBW4EtWKD39t3a3Q,El Tepeyac,False,https://www.yelp.com/biz/el-tepeyac-stafford-township?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,124,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,39.683659,-74.246259,511 Rte 72,,,Stafford Township,NJ,08050,$$
20,VwXYkLH8z429rGLi7is97A,Cluck’n Crabs,False,https://www.yelp.com/biz/cluck-n-crabs-manahawkin?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,78,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.5,39.67657,-74.2358,857 Mill Creek Rd,,,Manahawkin,NJ,08050,
21,ablx1qofqGnIXB-MobmrlA,Joeys Pizza & Pasta,False,https://www.yelp.com/biz/joeys-pizza-and-pasta-ship-bottom?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,33,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,39.641158,-74.18287,2201 Long Beach Blvd,,,Ship Bottom,NJ,08008,$$
22,mtJftMyYOA7JTOgWcVrgjQ,Surf City Bistro,False,https://www.yelp.com/biz/surf-city-bistro-surf-city-2?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,15,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'pubs', 'title': 'Pubs'}]",3.0,39.65977,-74.1667,800 N Long Beach Blvd,,,Surf City,NJ,08008,$$
23,HtDWjgJFYJWRBoW8z2xJVQ,Shark Bites Grille,False,https://www.yelp.com/biz/shark-bites-grille-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,1,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",5.0,39.568131,-74.237466,320 7th St,,,Beach Haven,NJ,08008,
24,YGp0AGCsJtvlVnbGXsgTGw,Artisan Cafe,False,https://www.yelp.com/biz/artisan-cafe-north-beach-haven-2?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,17,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,39.57346,-74.23268,1511 Long Beach Blvd,,,North Beach Haven,NJ,08008,
25,6n0BPMAcKPXf9FSlWk81Dg,Jersey Girl Grill,False,https://www.yelp.com/biz/jersey-girl-grill-township-of-long-beach-2?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,76,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,39.5957473,-74.2163795,11101 Long Beach Blvd,,,Township of Long Beach,NJ,08008,$
26,liqAqDum2_Np7jpEL2eSFw,Joey's Pizza,False,https://www.yelp.com/biz/joeys-pizza-long-beach-township?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,3,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,39.641156,-74.182863,2201 Long Beach Blvd,,,Long Beach Township,NJ,08008,
27,Q19CQPS4rm3Pp5atFImdjw,California Grill & Pizza,False,https://www.yelp.com/biz/california-grill-and-pizza-long-beach-township?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,87,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,39.58455,-74.22535,13308 Long Beach Blvd,,,Long Beach Township,NJ,08008,$$
28,IWBHKJD18wWfFSVIVVEkIQ,Pearl Street Market,False,https://www.yelp.com/biz/pearl-street-market-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,89,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'grocery', 'title': 'Grocery'}]",4.5,39.5608520507812,-74.2416381835938,229 Pearl St,,,Beach Haven,NJ,08008,$$
29,spvie99tTey0q0J0bFr6pw,Subs Up Deli,False,https://www.yelp.com/biz/subs-up-deli-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,10,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,39.63167,-74.19005,4008 Long Beach Blvd,,,Beach Haven,NJ,08008,$
30,OaCXUIUTqF2mGg0KhpdXKQ,The Gateway Restaurant & Lounge,False,https://www.yelp.com/biz/the-gateway-restaurant-and-lounge-ship-bottom?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,47,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,39.65106,-74.17722,227 W 8th St,,,Ship Bottom,NJ,08008,$$
31,w3QTCs9gLl0_cpDBDqU5Vw,The Mainland Kitchen & Pub,False,https://www.yelp.com/biz/the-mainland-kitchen-and-pub-manahawkin?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,87,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.5,39.695425,-74.264372,151 Rte 72 E,,,Manahawkin,NJ,08050,$$
32,05kX0okJfxRNtUksxsvwtw,Sopranos III,False,https://www.yelp.com/biz/sopranos-iii-west-creek?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",5.0,39.6693458557129,-74.2807540893555,1116 S Main St,,,West Creek,NJ,08092,
33,BDp-NmKJZyiWz_SDIKaSVQ,Neptune Market,False,https://www.yelp.com/biz/neptune-market-harvey-cedars?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,53,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}]",4.0,39.707855,-74.1336992,8014 Long Beach Blvd,,,Harvey Cedars,NJ,08008,$
34,XllIeF2LSs55bVELsUkpvw,Little Sumo's Sushi Shack,False,https://www.yelp.com/biz/little-sumos-sushi-shack-surf-city?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,50,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,39.6645776,-74.163906,1513 Long Beach Blvd,,,Surf City,NJ,08008,$$
35,kuWowtuRuyhClOrWRJf-zg,Latino Flavor Grille,False,https://www.yelp.com/biz/latino-flavor-grille-manahawkin-2?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,95,"[{'alias': 'latin', 'title': 'Latin American'}]",4.5,39.69615,-74.25791,31 N Main St,,,Manahawkin,NJ,08050,$$
36,lRtiyKzyaZB-cDBimVt9Uw,West Creek Market,False,https://www.yelp.com/biz/west-creek-market-west-creek?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,3,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'grocery', 'title': 'Grocery'}]",5.0,39.643186,-74.3007,331 Main St,,,West Creek,NJ,08092,
37,_3cB1ekSkmix-FOXrsaNgQ,Lenny & Johns Subs,False,https://www.yelp.com/biz/lenny-and-johns-subs-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,17,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,39.54895,-74.24984,2205 South Bay Ave,,,Beach Haven,NJ,08008,
38,qKGOT1BHoxPmy5tTu2CSRA,The Woohoo,False,https://www.yelp.com/biz/the-woohoo-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,95,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,39.5616601579172,-74.2412542551756,211 S Bay Ave,,,Beach Haven,NJ,08008,$
39,kNOZ4Js2kV3gRhGuP2u98A,Ott's Good Earth Garden,False,https://www.yelp.com/biz/otts-good-earth-garden-west-creek?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,122,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.0,39.67732,-74.2731,771 S Main St,,,West Creek,NJ,08092,$$
40,0GLg_pYH-MZpeFizIyOhvA,Bageleddi's,False,https://www.yelp.com/biz/bageleddis-ship-bottom?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,97,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,39.643735,-74.181041,1815 Long Beach Blvd,,,Ship Bottom,NJ,08008,$
41,XSZKnOIGx0qoK9hNHVVOuA,Classic Restaurant,False,https://www.yelp.com/biz/classic-restaurant-manahawkin?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,58,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,39.68219,-74.24361,E 575 NJ-72,Ste 5,,Manahawkin,NJ,08005,$
42,Jlq08YutcVLG12612Rf4gQ,Sareli Mexican Restaurant,False,https://www.yelp.com/biz/sareli-mexican-restaurant-manahawkin?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,6,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,39.68734362176852,-74.25255300416138,291 Rt 72 E,,,Manahawkin,NJ,08050,
43,8IHc6f5wiIic0pRCqvzJAg,Okie's Butcher Shop,False,https://www.yelp.com/biz/okies-butcher-shop-surf-city?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,41,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'butcher', 'title': 'Butcher'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,39.66828,-74.16096,2107 Long Beach Blvd,,,Surf City,NJ,08008,$$
44,twaBmS6aWAfymMr4-bcPnA,Harvey Cedars Pizza,False,https://www.yelp.com/biz/harvey-cedars-pizza-harvey-cedars?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,29,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3.5,39.7064499,-74.13453,7806 Long Beach Blvd,,,Harvey Cedars,NJ,08008,$
45,D1TlSTZVl45FEIgulmu22A,Barry's Do Me A Flavor,False,https://www.yelp.com/biz/barrys-do-me-a-flavor-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,95,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,39.5639378204574,-74.2402913883606,309 Centre St,,,Beach Haven,NJ,08008,$$
46,ETh4KBqYmj_GSl1Ksi2wnA,Mr. J’s Deli,False,https://www.yelp.com/biz/mr-j-s-deli-manahawkin?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,3,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wraps', 'title': 'Wraps'}]",3.5,39.70314153645182,-74.27253283845853,495 Rte 72 E,,,Manahawkin,NJ,08050,
47,Q6EpBgeI_qcvCpw4HmyMiw,Roberto's Dolce Vita,False,https://www.yelp.com/biz/robertos-dolce-vita-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,48,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.5,39.586381,-74.223349,12907 Long Beach Blvd,,,Beach Haven,NJ,08008,$$$
48,PxSxnj7eA2xnKV9fVLz_dg,Sand Dollar Restaurant & Bar,False,https://www.yelp.com/biz/sand-dollar-restaurant-and-bar-spray-beach?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,9,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.0,39.576602,-74.227195,24th St & Oceanfront,,Spray Beach Hotel,Spray Beach,NJ,08008,
49,lAAERJ5TgOpJgE25k86aaA,Living on the Veg,False,https://www.yelp.com/biz/living-on-the-veg-beach-haven-gardens-3?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,129,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,39.5801695258382,-74.2281639962952,2613 Long Beach Blvd,,,Beach Haven Gardens,NJ,08008,$$
0,OvSozgAXnjO9OeSTJGb4nw,Fuji72 Japanese Steakhouse Hibachi and Sushi Bar,False,https://www.yelp.com/biz/fuji72-japanese-steakhouse-hibachi-and-sushi-bar-manahawkin?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,56,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,39.68257,-74.24066,626 Rte 72 E,,,Manahawkin,NJ,08050,
1,Ki8l_CeuUW54ah0Zc1eiVA,Nardi's Tavern,False,https://www.yelp.com/biz/nardis-tavern-long-beach-township?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,98,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.5,39.5923,-74.21876,11801 Long Beach Blvd,,,Long Beach Township,NJ,08008,$$
